개방자치단체코드,관리번호,안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치연도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3040000,202530400000900206,생활방범-216,방범용,가로변,서울특별시 광진구 동일로18나길 24 (자양동),서울특별시 광진구 동일로18나길 24 (자양동),,37.53866,127.065290,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900207,생활방범-217,방범용,가로변,서울특별시 광진구 뚝섬로23가길 11 (자양동),서울특별시 광진구 뚝섬로23가길 11 (자양동),,37.53795,127.065400,양방향,N,N,Y,,2013,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900208,생활방범-221,방범용,가로변,서울특별시 광진구 뚝섬로57길 13 (자양동),서울특별시 광진구 뚝섬로57길 13 (자양동),,37.53231,127.083590,양방향,N,N,Y,,2013,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900209,생활방범-222,방범용,가로변,서울특별시 광진구 긴고랑로14길 33 (중곡동),서울특별시 광진구 긴고랑로14길 33 (중곡동),,37.56123,127.080960,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900210,생활방범-223,방범용,가로변,서울특별시 광진구 긴고랑로5길 11 (중곡동),서울특별시 광진구 긴고랑로5길 11 (중곡동),,37.56493,127.079200,양방향,N,N,Y,,2008,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900211,생활방범-224,방범용,가로변,서울특별시 광진구 긴고랑로1길 11 (중곡동),서울특별시 광진구 긴고랑로1길 11 (중곡동),,37.5647,127.077500,양방향,N,N,Y,,2007,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900212,생활방범-225,방범용,가로변,서울특별시 광진구 긴고랑로7길 11 (중곡동),서울특별시 광진구 긴고랑로7길 11 (중곡동),,37.56405,127.079370,양방향,N,N,Y,,2013,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900213,생활방범-226,방범용,가로변,서울특별시 광진구 동일로70길 22 (중곡동),서울특별시 광진구 동일로70길 22 (중곡동),,37.56455,127.078000,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900214,생활방범-227,방범용,가로변,서울특별시 광진구 긴고랑로14길 8 (중곡동),서울특별시 광진구 긴고랑로14길 8 (중곡동),,37.56224,127.081460,양방향,N,N,Y,,2015,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900215,생활방범-228,방범용,가로변,서울특별시 광진구 긴고랑로12길 12 (중곡동),서울특별시 광진구 긴고랑로12길 12 (중곡동),,37.56225,127.080680,양방향,N,N,Y,,2015,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900216,생활방범-229,방범용,가로변,서울특별시 광진구 능동로43길 38 (중곡동),서울특별시 광진구 능동로43길 38 (중곡동),,37.56177,127.079700,양방향,N,N,Y,,2014,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900217,생활방범-230,방범용,가로변,서울특별시 광진구 면목로 93 (중곡동),서울특별시 광진구 면목로 93 (중곡동),,37.56199,127.079040,양방향,N,N,Y,,2010,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900218,생활방범-231,방범용,가로변,서울특별시 광진구 긴고랑로6길 9 (중곡동),서울특별시 광진구 긴고랑로6길 9 (중곡동),,37.56315,127.078220,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900219,생활방범-233,방범용,가로변,서울특별시 광진구 동일로 374 (중곡동),서울특별시 광진구 동일로 374 (중곡동),,37.56432,127.076280,양방향,N,N,Y,,2013,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900220,생활방범-234,방범용,가로변,서울특별시 광진구 동일로66길 9 (중곡동),서울특별시 광진구 동일로66길 9 (중곡동),,37.56167,127.075810,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900221,생활방범-235,방범용,가로변,서울특별시 광진구 자양로43길 47 (중곡동),서울특별시 광진구 자양로43길 47 (중곡동),,37.55261,127.090270,양방향,N,N,Y,,2010,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900222,생활방범-236,방범용,가로변,서울특별시 광진구 천호대로101길 11 (중곡동),서울특별시 광진구 천호대로101길 11 (중곡동),,37.55981,127.074770,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900223,생활방범-237,방범용,가로변,서울특별시 광진구 긴고랑로8길 60 (중곡동),서울특별시 광진구 긴고랑로8길 60 (중곡동),,37.56104,127.077720,양방향,N,N,Y,,2007,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900224,생활방범-238,방범용,가로변,서울특별시 광진구 긴고랑로8길 90 (중곡동),서울특별시 광진구 긴고랑로8길 90 (중곡동),,37.55966,127.077000,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900225,생활방범-239,방범용,가로변,서울특별시 광진구 동일로62길 37 (중곡동),서울특별시 광진구 동일로62길 37 (중곡동),,37.55937,127.076100,양방향,N,N,Y,,2014,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900226,생활방범-241,방범용,가로변,서울특별시 광진구 면목로 74 (중곡동),서울특별시 광진구 면목로 74 (중곡동),,37.5602,127.079540,양방향,N,N,Y,,2007,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900227,생활방범-242,방범용,가로변,서울특별시 광진구 긴고랑로14길 63 (중곡동),서울특별시 광진구 긴고랑로14길 63 (중곡동),,37.55993,127.080250,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900228,생활방범-243,방범용,가로변,서울특별시 광진구 천호대로107길 22 (중곡동),서울특별시 광진구 천호대로107길 22 (중곡동),,37.55887,127.078890,양방향,N,N,Y,,2006,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900229,생활방범-244,방범용,가로변,서울특별시 광진구 천호대로107길 8 (중곡동),서울특별시 광진구 천호대로107길 8 (중곡동),,37.55841,127.078540,양방향,N,N,Y,,2010,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900230,생활방범-245,방범용,가로변,서울특별시 광진구 능동로47길 35 (중곡동),서울특별시 광진구 능동로47길 35 (중곡동),,37.56427,127.081100,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900231,생활방범-246,방범용,가로변,서울특별시 광진구 능동로47길 35 (중곡동),서울특별시 광진구 능동로47길 35 (중곡동),,37.56364,127.080740,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900232,생활방범-247,방범용,가로변,서울특별시 광진구 능동로47길 35 (중곡동),서울특별시 광진구 능동로47길 35 (중곡동),,37.56338,127.081340,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900233,생활방범-248,방범용,가로변,서울특별시 광진구 능동로50길 8 (중곡동),서울특별시 광진구 능동로50길 8 (중곡동),,37.56401,127.083960,양방향,N,N,Y,,2014,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900234,생활방범-249,방범용,가로변,서울특별시 광진구 능동로48가길 36 (중곡동),서울특별시 광진구 능동로48가길 36 (중곡동),,37.56342,127.085810,양방향,N,N,Y,,2011,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900235,생활방범-250,방범용,가로변,서울특별시 광진구 긴고랑로29길 47 (중곡동),서울특별시 광진구 긴고랑로29길 47 (중곡동),,37.56204,127.086400,양방향,N,N,Y,,2006,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900236,생활방범-251,방범용,가로변,서울특별시 광진구 용마산로21길 77 (중곡동),서울특별시 광진구 용마산로21길 77 (중곡동),,37.56152,127.084750,양방향,N,N,Y,,2014,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900237,생활방범-252,방범용,가로변,서울특별시 광진구 용마산로3길 13 (중곡동),서울특별시 광진구 용마산로3길 13 (중곡동),,37.55631,127.087280,양방향,N,N,Y,,2006,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900238,생활방범-253,방범용,가로변,서울특별시 광진구 천호대로125길 35-17 (중곡동),서울특별시 광진구 천호대로125길 35-17 (중곡동),,37.55537,127.087230,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900239,생활방범-254,방범용,가로변,서울특별시 광진구 용마산로1길 22 (중곡동),서울특별시 광진구 용마산로1길 22 (중곡동),,37.55503,127.087390,양방향,N,N,Y,,2007,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900240,생활방범-255,방범용,가로변,서울특별시 광진구 천호대로121길 39 (중곡동),서울특별시 광진구 천호대로121길 39 (중곡동),,37.55682,127.086430,양방향,N,N,Y,,2010,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900241,생활방범-256,방범용,가로변,서울특별시 광진구 긴고랑로 110 (중곡동),서울특별시 광진구 긴고랑로 110 (중곡동),,37.55925,127.086910,양방향,N,N,Y,,2014,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900242,생활방범-257,방범용,가로변,서울특별시 광진구 천호대로119길 89 (중곡동),서울특별시 광진구 천호대로119길 89 (중곡동),,37.55903,127.085610,양방향,N,N,Y,,2010,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900243,생활방범-258,방범용,가로변,서울특별시 광진구 용마산로3길 38 (중곡동),서울특별시 광진구 용마산로3길 38 (중곡동),,37.55615,127.086110,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900244,생활방범-259,방범용,가로변,서울특별시 광진구 용마산로1길 91 (중곡동),서울특별시 광진구 용마산로1길 91 (중곡동),,37.55647,127.083560,양방향,N,N,Y,,2006,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900245,생활방범-260,방범용,가로변,서울특별시 광진구 긴고랑로27길 26 (중곡동),서울특별시 광진구 긴고랑로27길 26 (중곡동),,37.56144,127.086130,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900246,생활방범-261,방범용,가로변,서울특별시 광진구 긴고랑로31길 28 (중곡동),서울특별시 광진구 긴고랑로31길 28 (중곡동),,37.5612,127.087000,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900247,생활방범-263,방범용,가로변,서울특별시 광진구 천호대로109길 53 (중곡동),서울특별시 광진구 천호대로109길 53 (중곡동),,37.55932,127.082010,양방향,N,N,Y,,2007,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900248,생활방범-264,방범용,가로변,서울특별시 광진구 긴고랑로15길 15 (중곡동),서울특별시 광진구 긴고랑로15길 15 (중곡동),,37.56276,127.083290,양방향,N,N,Y,,2008,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900249,생활방범-265,방범용,가로변,서울특별시 광진구 긴고랑로19길 34-4 (중곡동),서울특별시 광진구 긴고랑로19길 34-4 (중곡동),,37.56293,127.085000,양방향,N,N,Y,,2013,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900250,생활방범-266,방범용,가로변,서울특별시 광진구 용마산로21길 65 (중곡동),서울특별시 광진구 용마산로21길 65 (중곡동),,37.56207,127.085080,양방향,N,N,Y,,2015,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900251,생활방범-267,방범용,가로변,서울특별시 광진구 능동로44길 13 (중곡동),서울특별시 광진구 능동로44길 13 (중곡동),,37.56085,127.082290,양방향,N,N,Y,,2015,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900252,생활방범-268,방범용,가로변,서울특별시 광진구 긴고랑로16길 9-9 (중곡동),서울특별시 광진구 긴고랑로16길 9-9 (중곡동),,37.56141,127.083200,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900253,생활방범-269,방범용,가로변,서울특별시 광진구 긴고랑로 103,서울특별시 광진구 긴고랑로 103,,37.56011,127.086740,양방향,N,N,Y,,2015,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900254,생활방범-270,방범용,가로변,서울특별시 광진구 동일로76나길 20 (중곡동),서울특별시 광진구 동일로76나길 20 (중곡동),,37.56858,127.080100,양방향,N,N,Y,,2011,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900255,생활방범-271,방범용,가로변,서울특별시 광진구 능동로 411 (중곡동),서울특별시 광진구 능동로 411 (중곡동),,37.56582,127.083900,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900256,생활방범-272,방범용,가로변,서울특별시 광진구 용마산로31길 31 (중곡동),서울특별시 광진구 용마산로31길 31 (중곡동),,37.56911,127.084250,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900257,생활방범-273,방범용,가로변,서울특별시 광진구 능동로53길 24-9 (중곡동),서울특별시 광진구 능동로53길 24-9 (중곡동),,37.56723,127.083500,양방향,N,N,Y,,2014,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900258,생활방범-274,방범용,가로변,서울특별시 광진구 능동로53길 30-12 (중곡동),서울특별시 광진구 능동로53길 30-12 (중곡동),,37.56724,127.082440,양방향,N,N,Y,,2007,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900259,생활방범-275,방범용,가로변,서울특별시 광진구 답십리로 78길 (중곡동),서울특별시 광진구 답십리로 78길 (중곡동),,37.56985,127.081300,양방향,N,N,Y,,2006,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900260,생활방범-276,방범용,가로변,서울특별시 광진구 동일로76길 12 (중곡동),서울특별시 광진구 동일로76길 12 (중곡동),,37.56771,127.079340,양방향,N,N,Y,,2010,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900261,생활방범-277,방범용,가로변,서울특별시 광진구 면목로11길 20 (중곡동),서울특별시 광진구 면목로11길 20 (중곡동),,37.56705,127.080540,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900262,생활방범-278,방범용,가로변,서울특별시 광진구 답십리로88길 19 (중곡동),서울특별시 광진구 답십리로88길 19 (중곡동),,37.57027,127.084980,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900263,생활방범-279,방범용,가로변,서울특별시 광진구 용마산로31길 16 (중곡동),서울특별시 광진구 용마산로31길 16 (중곡동),,37.56934,127.085270,양방향,N,N,Y,,2010,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900264,생활방범-280,방범용,가로변,서울특별시 광진구 면목로16길 10 (중곡동),서울특별시 광진구 면목로16길 10 (중곡동),,37.56953,127.083760,양방향,N,N,Y,,2015,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900265,생활방범-281,방범용,가로변,서울특별시 광진구 용마산로27길 10 (중곡동),서울특별시 광진구 용마산로27길 10 (중곡동),,37.56732,127.085820,양방향,N,N,Y,,2006,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900266,생활방범-282,방범용,가로변,서울특별시 광진구 용마산로29길 25 (중곡동),서울특별시 광진구 용마산로29길 25 (중곡동),,37.56719,127.085440,양방향,N,N,Y,,2007,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900267,생활방범-283,방범용,가로변,서울특별시 광진구 답십리로84길 6 (중곡동),서울특별시 광진구 답십리로84길 6 (중곡동),,37.57098,127.083940,양방향,N,N,Y,,2015,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900268,생활방범-284,방범용,가로변,서울특별시 광진구 답십리로 370 (중곡동),서울특별시 광진구 답십리로 370 (중곡동),,37.57156,127.081510,양방향,N,N,Y,,2010,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900269,생활방범-285,방범용,가로변,서울특별시 광진구 답십리로82길 18 (중곡동),서울특별시 광진구 답십리로82길 18 (중곡동),,37.57055,127.082690,양방향,N,N,Y,,2013,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900270,생활방범-286,방범용,가로변,서울특별시 광진구 동일로78길 20 (중곡동),서울특별시 광진구 동일로78길 20 (중곡동),,37.56924,127.080620,양방향,N,N,Y,,2010,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900271,생활방범-287,방범용,가로변,서울특별시 광진구 동일로76길 51-22 (중곡동),서울특별시 광진구 동일로76길 51-22 (중곡동),,37.56817,127.080550,양방향,N,N,Y,,2010,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900272,생활방범-288,방범용,가로변,서울특별시 광진구 동일로76길 49 (중곡동),서울특별시 광진구 동일로76길 49 (중곡동),,37.56803,127.081230,양방향,N,N,Y,,2008,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900273,생활방범-289,방범용,가로변,서울특별시 광진구 영화사로5길 25 (중곡동),서울특별시 광진구 영화사로5길 25 (중곡동),,37.55726,127.092190,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900274,생활방범-290,방범용,가로변,서울특별시 광진구 자양로45길 89 (중곡동),서울특별시 광진구 자양로45길 89 (중곡동),,37.55516,127.089800,양방향,N,N,Y,,2007,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900275,생활방범-291,방범용,가로변,서울특별시 광진구 용마산로22길 10-10 (중곡동),서울특별시 광진구 용마산로22길 10-10 (중곡동),,37.5631,127.087670,양방향,N,N,Y,,2010,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900276,생활방범-292,방범용,가로변,서울특별시 광진구 영화사로3가길 9 (중곡동),서울특별시 광진구 영화사로3가길 9 (중곡동),,37.55791,127.093040,양방향,N,N,Y,,2006,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900277,생활방범-293,방범용,가로변,서울특별시 광진구 영화사로3가길 25 (중곡동),서울특별시 광진구 영화사로3가길 25 (중곡동),,37.55749,127.093470,양방향,N,N,Y,,2015,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900278,생활방범-294,방범용,가로변,서울특별시 광진구 영화사로9가길 61 (중곡동),서울특별시 광진구 영화사로9가길 61 (중곡동),,37.55764,127.095230,양방향,N,N,Y,,2014,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900279,생활방범-295,방범용,가로변,서울특별시 광진구 영화사로9길 10 (중곡동),서울특별시 광진구 영화사로9길 10 (중곡동),,37.55554,127.093290,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900280,생활방범-296,방범용,가로변,서울특별시 광진구 영화사로9길 70-12 (중곡동),서울특별시 광진구 영화사로9길 70-12 (중곡동),,37.55674,127.094650,양방향,N,N,Y,,2013,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900281,생활방범-297,방범용,가로변,서울특별시 광진구 영화사로7길 24 (중곡동),서울특별시 광진구 영화사로7길 24 (중곡동),,37.55678,127.092120,양방향,N,N,Y,,2008,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900282,생활방범-298,방범용,가로변,서울특별시 광진구 영화사로 51 (중곡동),서울특별시 광진구 영화사로 51 (중곡동),,37.55567,127.092340,양방향,N,N,Y,,2007,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900283,생활방범-299,방범용,가로변,서울특별시 광진구 용마산로8가길 26 (중곡동),서울특별시 광진구 용마산로8가길 26 (중곡동),,37.56092,127.088800,양방향,N,N,Y,,2014,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900284,생활방범-300,방범용,가로변,서울특별시 광진구 용마산로8다길 23 (중곡동),서울특별시 광진구 용마산로8다길 23 (중곡동),,37.56176,127.089460,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900285,생활방범-301,방범용,가로변,서울특별시 광진구 용마산로36길 66 (중곡동),서울특별시 광진구 용마산로36길 66 (중곡동),,37.56947,127.088720,양방향,N,N,Y,,2007,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900286,생활방범-302,방범용,가로변,서울특별시 광진구 용마산로8길 10 (중곡동),서울특별시 광진구 용마산로8길 10 (중곡동),,37.55968,127.088370,양방향,N,N,Y,,2009,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900287,생활방범-303,방범용,가로변,서울특별시 광진구 용마산로36길 44 (중곡동),서울특별시 광진구 용마산로36길 44 (중곡동),,37.57039,127.088330,양방향,N,N,Y,,2010,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
3040000,202530400000900288,생활방범-304,방범용,가로변,서울특별시 광진구 용마산로34길 15 (중곡동),서울특별시 광진구 용마산로34길 15 (중곡동),,37.57019,127.087160,양방향,N,N,Y,,2006,2025-09-01,Y,서울특별시 광진구청,02-450-7678,2025-10-29,I,2026-05-15 18:45:47,2025-10-29 16:37:07
