개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3040000,202530400000800296,서울특별시 광진구청,서울특별시 광진구 아차산로23길 68 (화양동),,생활방범,1,,,,,02-450-7678,37.54517,127.06748,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800297,서울특별시 광진구청,서울특별시 광진구 아차산로25길 27 (화양동),,생활방범,1,,,,,02-450-7678,37.54283,127.06716,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800298,서울특별시 광진구청,서울특별시 광진구 동일로24길 56 (화양동),,생활방범,1,,,,,02-450-7678,37.54312,127.06823,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800299,서울특별시 광진구청,서울특별시 광진구 동일로22길 28 (화양동),,생활방범,1,,,,,02-450-7678,37.54224,127.0659,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800300,서울특별시 광진구청,서울특별시 광진구 아차산로 241 (화양동),,생활방범,1,,,,,02-450-7678,37.54062,127.07054,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800301,서울특별시 광진구청,서울특별시 광진구 답십리로84길 56 (중곡동),,생활방범,1,,,,,02-450-7678,37.56868,127.08366,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800302,서울특별시 광진구청,서울특별시 광진구 군자로3길 25-16 (화양동),,생활방범,1,,,,,02-450-7678,37.54373,127.07061,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800303,서울특별시 광진구청,서울특별시 광진구 군자로5길 18-12 (화양동),,생활방범,1,,,,,02-450-7678,37.54558,127.06954,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800304,서울특별시 광진구청,서울특별시 광진구 긴고랑로46길 11 (화양동),,생활방범,1,,,,,02-450-7678,37.54556,127.0742,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800305,서울특별시 광진구청,서울특별시 광진구 능동로13길 88 (화양동),,생활방범,1,,,,,02-450-7678,37.54545,127.06866,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800306,서울특별시 광진구청,서울특별시 광진구 동일로28길 38 (화양동),,생활방범,1,,,,,02-450-7678,37.54628,127.06883,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800307,서울특별시 광진구청,서울특별시 광진구 아차산로25길 48 (화양동),,생활방범,1,,,,,02-450-7678,37.54343,127.06753,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800308,서울특별시 광진구청,서울특별시 광진구 동일로22길 71 (화양동),,생활방범,1,,,,,02-450-7678,37.54147,127.06831,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800309,서울특별시 광진구청,서울특별시 광진구 광나루로24길 12 (화양동),,생활방범,1,,,,,02-450-7678,37.54577,127.07609,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800310,서울특별시 광진구청,서울특별시 광진구 광나루로22길 7,,생활방범,1,,,,,02-450-7678,37.5463,127.07523,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800311,서울특별시 광진구청,서울특별시 광진구 광나루로20가길 21 (화양동),,생활방범,1,,,,,02-450-7678,37.5452,127.07528,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800312,서울특별시 광진구청,서울특별시 광진구 광나루로26길 24 (화양동),,생활방범,1,,,,,02-450-7678,37.54541,127.07729,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800313,서울특별시 광진구청,서울특별시 광진구 아차산로31길 14 (화양동),,생활방범,1,,,,,02-450-7678,37.54167,127.06953,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800314,서울특별시 광진구청,서울특별시 광진구 긴고랑로 19 (중곡동),,생활방범,1,,,,,02-450-7678,37.56385,127.07872,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800315,서울특별시 광진구청,서울특별시 광진구 긴고랑로16길 50 (중곡동),,생활방범,1,,,,,02-450-7678,37.55986,127.08172,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800316,서울특별시 광진구청,서울특별시 광진구 답십리로78길 9-16 (중곡동),,생활방범,1,,,,,02-450-7678,37.57104,127.08227,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800317,서울특별시 광진구청,서울특별시 광진구 용마산로4길 26 (중곡동),,생활방범,1,,,,,02-450-7678,37.55656,127.08957,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800318,서울특별시 광진구청,서울특별시 광진구 천호대로110길 122 (능동),,생활방범,1,,,,,02-450-7678,37.55231,127.07774,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800319,서울특별시 광진구청,서울특별시 광진구 자양로22길 58(구의동),,생활방범,1,,,,,02-450-7678,37.53982,127.08641,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800320,서울특별시 광진구청,서울특별시 광진구 자양로47길 11 (구의동),,생활방범,1,,,,,02-450-7678,37.55223,127.09191,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800321,서울특별시 광진구청,서울특별시 광진구 광나루로52길 66 (구의동),,생활방범,1,,,,,02-450-7678,37.5399,127.0923,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800322,서울특별시 광진구청,서울특별시 광진구 광장로7길 7 (광장동),,생활방범,1,,,,,02-450-7678,37.54825,127.10567,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800323,서울특별시 광진구청,서울특별시 광진구 자양로15길 108 (자양동),,생활방범,1,,,,,02-450-7678,37.5344,127.07795,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800324,서울특별시 광진구청,서울특별시 광진구 자양로3길 7 (자양동),,생활방범,1,,,,,02-450-7678,37.53045,127.08506,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800325,서울특별시 광진구청,서울특별시 광진구 뚝섬로40길 31 (자양동),,생활방범,1,,,,,02-450-7678,37.53257,127.07255,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800326,서울특별시 광진구청,서울특별시 광진구 뚝섬로22길 89 (자양동),,생활방범,1,,,,,02-450-7678,37.53411,127.06269,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800327,서울특별시 광진구청,서울특별시 광진구 군자로 38 (화양동),,생활방범,1,,,,,02-450-7678,37.5465,127.0703,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800328,서울특별시 광진구청,서울특별시 광진구 능동로31길 12-15 (군자동),,생활방범,1,,,,,02-450-7678,37.55639,127.0782,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800329,서울특별시 광진구청,서울특별시 광진구 자양로30길 29 (구의동),,생활방범,1,,,,,02-450-7678,37.54359,127.08645,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800330,서울특별시 광진구청,서울특별시 광진구 천호대로121길 6 (중곡동),,생활방범,1,,,,,02-450-7678,37.55551,127.08656,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800331,서울특별시 광진구청,서울특별시 광진구 자양번영로13길 32 (자양동),,생활방범,1,,,,,02-450-7678,37.53789,127.07513,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800332,서울특별시 광진구청,서울특별시 광진구 동일로20길 106 (자양동),,생활방범,1,,,,,02-450-7678,37.53933,127.06938,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800333,서울특별시 광진구청,서울특별시 광진구 동일로66길 28 (중곡동),,생활방범,1,,,,,02-450-7678,37.56151,127.07652,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800334,서울특별시 광진구청,서울특별시 광진구 능동로48길 59 (중곡동),,생활방범,1,,,,,02-450-7678,37.56199,127.08584,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800335,서울특별시 광진구청,서울특별시 광진구 능동로55길 20 (중곡동),,생활방범,1,,,,,02-450-7678,37.568,127.08444,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800336,서울특별시 광진구청,서울특별시 광진구 용마산로30길 6 (중곡동),,생활방범,1,,,,,02-450-7678,37.5683,127.08629,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800337,서울특별시 광진구청,서울특별시 광진구 아차산로21길 97(화양동),,생활방범,1,,,,,02-450-7678,37.54615,127.06707,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800338,서울특별시 광진구청,서울특별시 광진구 광나루로17길 14-14 (군자동),,생활방범,1,,,,,02-450-7678,37.54885,127.07273,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800339,서울특별시 광진구청,서울특별시 광진구 천호대로124길 62 (능동),,생활방범,1,,,,,02-450-7678,37.55157,127.0861,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800340,서울특별시 광진구청,서울특별시 광진구 자양번영로8길 7 (자양동),,생활방범,1,,,,,02-450-7678,37.53443,127.07662,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800341,서울특별시 광진구청,서울특별시 광진구 뚝섬로50길 6 (자양동),,생활방범,1,,,,,02-450-7678,37.53221,127.07832,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800342,서울특별시 광진구청,서울특별시 광진구 자양번영로 81 (자양동),,생활방범,1,,,,,02-450-7678,37.53697,127.07667,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800343,서울특별시 광진구청,서울특별시 광진구 자양로22길 61 (구의동),,생활방범,1,,,,,02-450-7678,37.54323,127.08783,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800344,서울특별시 광진구청,서울특별시 광진구 아차산로62길 14-2 (구의동),,생활방범,1,,,,,02-450-7678,37.53903,127.09365,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800345,서울특별시 광진구청,서울특별시 광진구 광장로 64 (광장동),,생활방범,1,,,,,02-450-7678,37.54742,127.10427,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800346,서울특별시 광진구청,서울특별시 광진구 동일로4길 60 (자양동),,생활방범,1,,,,,02-450-7678,37.53571,127.06409,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800347,서울특별시 광진구청,서울특별시 광진구 긴고랑로26길 7-1 (중곡동),,생활방범,1,,,,,02-450-7678,37.56019,127.0854,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800348,서울특별시 광진구청,서울특별시 광진구 능동로55길 43 (중곡동),,생활방범,1,,,,,02-450-7678,37.56801,127.08314,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800349,서울특별시 광진구청,서울특별시 광진구 긴고랑로44길 42 (중곡동),,생활방범,1,,,,,02-450-7678,37.55836,127.09444,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800350,서울특별시 광진구청,서울특별시 광진구 능동로32길 82-53 (능동),,생활방범,1,,,,,02-450-7678,37.5527,127.0818,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800351,서울특별시 광진구청,서울특별시 광진구 아차산로57길 41 (구의동),,생활방범,1,,,,,02-450-7678,37.54051,127.0886,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800352,서울특별시 광진구청,서울특별시 광진구 아차산로59길 56,,생활방범,1,,,,,02-450-7678,37.54085,127.09086,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800353,서울특별시 광진구청,서울특별시 광진구 자양로43길 18 (구의동),,생활방범,1,,,,,02-450-7678,37.55159,127.0907,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800354,서울특별시 광진구청,서울특별시 광진구 아차산로58길 77 (구의동),,생활방범,1,,,,,02-450-7678,37.53513,127.08979,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800355,서울특별시 광진구청,서울특별시 광진구 아차산로70길 17-16 (과장동),,생활방범,1,,,,,02-450-7678,37.54151,127.10242,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800356,서울특별시 광진구청,서울특별시 광진구 뚝섬로49길 59 (자양동),,생활방범,1,,,,,02-450-7678,37.53454,127.08043,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800357,서울특별시 광진구청,서울특별시 광진구 자양번영로2길 55 (자양동),,생활방범,1,,,,,02-450-7678,37.53006,127.07796,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800358,서울특별시 광진구청,서울특별시 광진구 뚝섬로36길 38 (자양동),,생활방범,1,,,,,02-450-7678,37.53294,127.07051,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800359,서울특별시 광진구청,서울특별시 광진구 동일로4길 74 (자양동),,생활방범,1,,,,,02-450-7678,37.53567,127.06498,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800360,서울특별시 광진구청,서울특별시 광진구 뚝섬로24길 48 (자양동),,생활방범,1,,,,,02-450-7678,37.5346,127.06286,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:28
3040000,202530400000800361,서울특별시 광진구청,서울특별시 광진구 능동로 49 (자양동),,생활방범,1,,,,,02-450-7678,37.53444,127.06806,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800362,서울특별시 광진구청,서울특별시 광진구 능동로 25-1 (자양동),,생활방범,1,,,,,02-450-7678,37.53378,127.06778,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800363,서울특별시 광진구청,서울특별시 광진구 아차산로27길 45-6 (화양동),,생활방범,1,,,,,02-450-7678,37.54364,127.06826,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800364,서울특별시 광진구청,서울특별시 광진구 광나루로24길 53 (화양동),,생활방범,1,,,,,02-450-7678,37.54506,127.07811,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800365,서울특별시 광진구청,서울특별시 광진구 군자로13길 35 (군자동),,생활방범,1,,,,,02-450-7678,37.5519,127.07049,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800366,서울특별시 광진구청,서울특별시 광진구 광나루로38길 67 (구의동),,생활방범,1,,,,,02-450-7678,37.54207,127.08733,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800367,서울특별시 광진구청,서울특별시 광진구 광장로3길 18-21 (광장동),,생활방범,1,,,,,02-450-7678,37.54751,127.10309,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800368,서울특별시 광진구청,서울특별시 광진구 광장로5길 12 (광장동),,생활방범,1,,,,,02-450-7678,37.54822,127.10506,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800369,서울특별시 광진구청,서울특별시 광진구 광장로7길 24 (광장동),,생활방범,1,,,,,02-450-7678,37.54876,127.10537,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800370,서울특별시 광진구청,서울특별시 광진구 광장로1길 19 (광장동),,생활방범,1,,,,,02-450-7678,37.54783,127.10197,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800371,서울특별시 광진구청,서울특별시 광진구 아차산로69길 36 (광장동),,생활방범,1,,,,,02-450-7678,37.54388,127.0987,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800372,서울특별시 광진구청,서울특별시 광진구 아차산로66길 8 (광장동),,생활방범,1,,,,,02-450-7678,37.54133,127.09736,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800373,서울특별시 광진구청,서울특별시 광진구 아차산로55길 81 (구의동),,생활방범,1,,,,,02-450-7678,37.54111,127.08698,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800374,서울특별시 광진구청,서울특별시 광진구 자양로23길 65 (구의동),,생활방범,1,,,,,02-450-7678,37.54326,127.08366,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800375,서울특별시 광진구청,서울특별시 광진구 광나루로54길 20 (구의동),,생활방범,1,,,,,02-450-7678,37.54012,127.09531,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800376,서울특별시 광진구청,서울특별시 광진구 아차산로65길 57 (구의동),,생활방범,1,,,,,02-450-7678,37.54239,127.09235,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800377,서울특별시 광진구청,서울특별시 광진구 구의강변로3가길 3 (구의동),,생활방범,1,,,,,02-450-7678,37.53582,127.0916,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800378,서울특별시 광진구청,서울특별시 광진구 구의강변로3길 39 (구의동),,생활방범,1,,,,,02-450-7678,37.53659,127.0903,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800379,서울특별시 광진구청,서울특별시 광진구 동일로52길 24 (군자동),,생활방범,1,,,,,02-450-7678,37.55445,127.07243,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800380,서울특별시 광진구청,서울특별시 광진구 동일로46길 26 (군자동),,생활방범,1,,,,,02-450-7678,37.55355,127.07185,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800381,서울특별시 광진구청,서울특별시 광진구 면목로5길 59 (군자동),,생활방범,1,,,,,02-450-7678,37.55601,127.07321,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800382,서울특별시 광진구청,서울특별시 광진구 면목로5길 49 (군자동),,생활방범,1,,,,,02-450-7678,37.55645,127.07346,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800383,서울특별시 광진구청,서울특별시 광진구 동일로34길 19 (군자동),,생활방범,1,,,,,02-450-7678,37.54988,127.0697,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800384,서울특별시 광진구청,서울특별시 광진구 광나루로13길 30 (군자동),,생활방범,1,,,,,02-450-7678,37.54952,127.06883,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800385,서울특별시 광진구청,서울특별시 광진구 아차산로40길 28 (자양동),,생활방범,1,,,,,02-450-7678,37.53641,127.07814,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800386,서울특별시 광진구청,서울특별시 광진구 아차산로44길 26 (자양동),,생활방범,1,,,,,02-450-7678,37.53654,127.07973,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800387,서울특별시 광진구청,서울특별시 광진구 아차산로39길 11 (자양동),,생활방범,1,,,,,02-450-7678,37.53857,127.07718,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800388,서울특별시 광진구청,서울특별시 광진구 뚝섬로43길 7 (자양동),,생활방범,1,,,,,02-450-7678,37.53347,127.07673,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800389,서울특별시 광진구청,서울특별시 광진구 뚝섬로59길 18 (자양동),,생활방범,1,,,,,02-450-7678,37.533,127.08394,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800390,서울특별시 광진구청,서울특별시 광진구 아차산로41길 16 (자양동),,생활방범,1,,,,,02-450-7678,37.53858,127.07891,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800391,서울특별시 광진구청,서울특별시 광진구 뚝섬로56길 35 (자양동),,생활방범,1,,,,,02-450-7678,37.52999,127.08272,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800392,서울특별시 광진구청,서울특별시 광진구 자양번영로4길 17 (자양동),,생활방범,1,,,,,02-450-7678,37.53145,127.07655,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800393,서울특별시 광진구청,서울특별시 광진구 뚝섬로56길 59 (자양동),,생활방범,1,,,,,02-450-7678,37.52877,127.08288,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800394,서울특별시 광진구청,서울특별시 광진구 뚝섬로64길 14 (자양동),,생활방범,1,,,,,02-450-7678,37.53309,127.08886,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800395,서울특별시 광진구청,서울특별시 광진구 뚝섬로64길 70 (자양동),,생활방범,1,,,,,02-450-7678,37.53054,127.08914,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800396,서울특별시 광진구청,서울특별시 광진구 뚝섬로34길 13 (자양동),,생활방범,1,,,,,02-450-7678,37.53413,127.06976,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800397,서울특별시 광진구청,서울특별시 광진구 능동로4길 13 (자양동),,생활방범,1,,,,,02-450-7678,37.53338,127.06855,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800398,서울특별시 광진구청,서울특별시 광진구 뚝섬로37길 28 (자양동),,생활방범,1,,,,,02-450-7678,37.53545,127.07557,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800399,서울특별시 광진구청,서울특별시 광진구 뚝섬로22길 8 (자양동),,생활방범,1,,,,,02-450-7678,37.53653,127.06163,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800400,서울특별시 광진구청,서울특별시 광진구 뚝섬로25길 23 (자양동),,생활방범,1,,,,,02-450-7678,37.53706,127.06469,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800401,서울특별시 광진구청,서울특별시 광진구 능동로5길 7 (자양동),,생활방범,1,,,,,02-450-7678,37.53708,127.06807,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800402,서울특별시 광진구청,서울특별시 광진구 뚝섬로27길 43 (자양동),,생활방범,1,,,,,02-450-7678,37.53781,127.0662,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800403,서울특별시 광진구청,서울특별시 광진구 용마산로3길 98 (중곡동),,생활방범,1,,,,,02-450-7678,37.55732,127.0831,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800404,서울특별시 광진구청,서울특별시 광진구 긴고랑로7길 69 (중곡동),,생활방범,1,,,,,02-450-7678,37.56638,127.08068,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800405,서울특별시 광진구청,서울특별시 광진구 긴고랑로9길 46 (중곡동),,생활방범,1,,,,,02-450-7678,37.56556,127.0819,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800406,서울특별시 광진구청,서울특별시 광진구 용마산로28길 24 (중곡동),,생활방범,1,,,,,02-450-7678,37.56791,127.08702,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800407,서울특별시 광진구청,서울특별시 광진구 능동로15길 11 (화양동),,생활방범,1,,,,,02-450-7678,37.54518,127.07213,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800408,서울특별시 광진구청,서울특별시 광진구 능동로13길 39 (화양동),,생활방범,1,,,,,02-450-7678,37.54411,127.06975,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800409,서울특별시 광진구청,서울특별시 광진구 군자로2길 4 (화양동),,생활방범,1,,,,,02-450-7678,37.54433,127.07163,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800410,서울특별시 광진구청,서울특별시 광진구 면목로 127 (중곡동),,생활방범,1,,,,,02-450-7678,37.56515,127.08075,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800411,서울특별시 광진구청,서울특별시 광진구 긴고랑로3길 19-2 (중곡동),,생활방범,1,,,,,02-450-7678,37.56538,127.0783,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800412,서울특별시 광진구청,서울특별시 광진구 용마산로7길 59 (중곡동),,생활방범,1,,,,,02-450-7678,37.55997,127.08464,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800413,서울특별시 광진구청,서울특별시 광진구 긴고랑로17길11 (중곡동),,생활방범,1,,,,,02-450-7678,37.56299,127.08409,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800414,서울특별시 광진구청,서울특별시 광진구 답십리로74길 15 (중곡동),,생활방범,1,,,,,02-450-7678,37.57101,127.08051,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800415,서울특별시 광진구청,서울특별시 광진구 긴고랑로38길 14 (중곡동),,생활방범,1,,,,,02-450-7678,37.55843,127.09036,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800416,서울특별시 광진구청,서울특별시 광진구 자양로43길 123 (중곡동),,생활방범,1,,,,,02-450-7678,37.55593,127.08901,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800417,서울특별시 광진구청,서울특별시 광진구 용마산로30길 49 (중곡동),,생활방범,1,,,,,02-450-7678,37.56863,127.08898,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800418,서울특별시 광진구청,서울특별시 광진구 아차산로33길 16-8 (화양동),,생활방범,1,,,,,02-450-7678,37.54106,127.07033,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800419,서울특별시 광진구청,서울특별시 광진구 아차산로25길 76 (화양동),,생활방범,1,,,,,02-450-7678,37.54454,127.06815,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
3040000,202530400000800420,서울특별시 광진구청,서울특별시 광진구 면목로5길 15 (군자동),,생활방범,1,,,,,02-450-7678,37.55657,127.07507,2025-10-28,I,2026-05-15 18:45:38,2025-10-29 10:49:29
